# generated using QSOGen (Temple+2021) https://arxiv.org/abs/2109.04472
# g,r,i,z,Y are for DECam and AB
# J,H,Ks are VISTA and AB
# WISE are in Vega (and therefore K2-W1 or z-W1 are in the weird AB-VEGA convention)
redshift g-r r-i i-z z-Y Y-J J-H H-Ks Ks-W1 W1-W2 W2-W3 W3-W4
6.714428857715430965e+00 inf 2.626203735527468552e+00 2.010629103563182696e+00 9.427282032369213027e-01 1.371977881620658479e-01 -7.223188742990771516e-03 2.728381332412155302e-01 2.571803473607126023e+00 7.025854561917981300e-01 2.757465760792012333e+00 2.479526177684224564e+00
6.717434869739479453e+00 inf 2.688420704913202286e+00 2.021150004751341100e+00 9.382701474385122253e-01 1.331591569064620728e-01 -7.372053825431379437e-03 2.727601582561085536e-01 2.571150763372624937e+00 7.028240391091173933e-01 2.757325680463072359e+00 2.479867000070001382e+00
6.720440881763527052e+00 inf 2.686946538967514897e+00 2.010934396197857410e+00 9.541901543934940833e-01 1.296265987104980866e-01 -7.563541043928978524e-03 2.726609814843676816e-01 2.570824673532698057e+00 7.025586689379537120e-01 2.757475949194331477e+00 2.480123703534916402e+00
6.723446893787574652e+00 inf 2.718682167700482211e+00 2.009784345024595353e+00 9.611382241043955332e-01 1.257089097210943862e-01 -7.604287720845093190e-03 2.725254629013917906e-01 2.570377578744757585e+00 7.026667931154406688e-01 2.757316421886031321e+00 2.480444784119868018e+00
6.726452905811623140e+00 inf 2.714982794709605685e+00 1.996802338119959330e+00 9.819882548386864585e-01 1.221928897625232935e-01 -7.726512796885742773e-03 2.723755060144767981e-01 2.570197714674772982e+00 7.030147388437129052e-01 2.756678905854547779e+00 2.480745946667409996e+00
6.729458917835671627e+00 inf 2.780773184990405156e+00 2.009084298752934927e+00 9.775769811773287188e-01 1.180511692963577275e-01 -7.850398260384139348e-03 2.722236199361169895e-01 2.569852801786243646e+00 7.034285774710333783e-01 2.756069051191731845e+00 2.481098452681914424e+00
6.732464929859719227e+00 inf 2.780126371960022880e+00 2.006051093394603413e+00 9.858129955767900299e-01 1.141450162533317325e-01 -7.940446746086848862e-03 2.720519962396146241e-01 2.569107140508947396e+00 7.032676410247624688e-01 2.755730076809451035e+00 2.482027636697923256e+00
6.735470941883767715e+00 inf 2.811871796092951570e+00 1.995025759870980409e+00 1.005220995035326581e+00 1.105088744941440382e-01 -7.961504089436743925e-03 2.718914444891495918e-01 2.568572873381388177e+00 7.030748907109440893e-01 2.755842274804304992e+00 2.482429897607010716e+00
6.738476953907815314e+00 inf 2.811719189815988784e+00 2.004405188689208472e+00 1.000934287489595675e+00 1.061729453670245960e-01 -7.990139870440060577e-03 2.716874045580297548e-01 2.567716376485989827e+00 7.027956491747353596e-01 2.755423452230958858e+00 2.483623011911339162e+00
6.741482965931863802e+00 inf 2.883218569431647893e+00 2.005147068544502531e+00 1.008479724900205099e+00 1.021179847076041369e-01 -8.041953143077762434e-03 2.714500691258407983e-01 2.567329478280242938e+00 7.032885608559951152e-01 2.754878781346031147e+00 2.483909569942786888e+00
6.744488977955912290e+00 inf 2.917249999358908497e+00 1.994774200686897814e+00 1.028389502938452438e+00 9.853767324799989069e-02 -8.073131503774533257e-03 2.712195508886487971e-01 2.567226891988813264e+00 7.034524329345579474e-01 2.754348621849141310e+00 2.484214554525534524e+00
6.747494989979959890e+00 inf 2.917088298902520194e+00 1.991909086421024710e+00 1.036089709090706634e+00 9.444584413866508044e-02 -8.022138561436520376e-03 2.709597061600206303e-01 2.567312490782988732e+00 7.029830662843821187e-01 2.754267805553487491e+00 2.484514067744282073e+00
6.750501002004007489e+00 inf 2.995567459618087014e+00 2.005256973373274576e+00 1.032032195034119582e+00 8.979009757646849721e-02 -7.965806348018134031e-03 2.706960066743384630e-01 2.567055949009926508e+00 7.021130146394796157e-01 2.754265938933492919e+00 2.485364956127988023e+00
6.753507014028055977e+00 inf 2.991397566856385026e+00 1.996299730918366322e+00 1.049476612598262193e+00 8.609299080445609320e-02 -7.935589650028163078e-03 2.704104865118743817e-01 2.566706638783546879e+00 7.019355647065879111e-01 2.754210558432433231e+00 2.485765566705637752e+00
6.756513026052104465e+00 inf 3.033648557867458351e+00 1.996407707299464818e+00 1.055416682619135571e+00 8.180161703623056724e-02 -7.892029165805780622e-03 2.700972064555244856e-01 2.566116104776877904e+00 7.024849423084553734e-01 2.753702477786120539e+00 2.486141906492465026e+00
6.759519038076152064e+00 inf 3.031702673370602952e+00 1.985794204526172280e+00 1.072200095837494871e+00 7.814660460084255078e-02 -7.788511016133981002e-03 2.697812584528875846e-01 2.565435798909916798e+00 7.031235640865887149e-01 2.753218435750948601e+00 2.486501095050719812e+00
6.762525050100200552e+00 inf 3.119386489010487651e+00 1.999141470793020403e+00 1.068190854804370815e+00 7.310595049744961216e-02 -7.624148236796912670e-03 2.694327465758803442e-01 2.564452399855390752e+00 7.028942456836944075e-01 2.752908951017886352e+00 2.487678356904773125e+00
6.765531062124248152e+00 inf 3.116156641420143814e+00 2.001481542136446024e+00 1.074107549387019134e+00 6.864913018490526042e-02 -7.484934214787131168e-03 2.690862620224834245e-01 2.563899918253742527e+00 7.027010200856516065e-01 2.753176041756281833e+00 2.487992957684642903e+00
6.768537074148296639e+00 inf 3.160859095961168208e+00 1.994465704577798704e+00 1.088981370453378617e+00 6.506176557748588607e-02 -7.405675508458386957e-03 2.687145253557616797e-01 2.563461062906025489e+00 7.026401835255846606e-01 2.753251395749094499e+00 2.488269698999729940e+00
6.771543086172345127e+00 inf 3.259888273129643466e+00 1.996293404621717116e+00 1.095506917733274577e+00 6.059918345586368105e-02 -7.170405746201424790e-03 2.683045545301645518e-01 2.562851992289186143e+00 7.027552541407082742e-01 2.752664578792273886e+00 2.489089576757761435e+00
6.774549098196392727e+00 inf 3.255685603377596493e+00 2.010278412703453199e+00 1.091803667197126515e+00 5.508262829285826001e-02 -6.977075006304289673e-03 2.679036820071978298e-01 2.562325046712885523e+00 7.031274386262040821e-01 2.752259217364294130e+00 2.489474639438206793e+00
6.777555110220440326e+00 inf 3.308446446954057762e+00 1.998455713270612222e+00 1.109469671925012335e+00 5.139989557614299542e-02 -6.709697211476850498e-03 2.674696076877083328e-01 2.561823085211120343e+00 7.030193568430647133e-01 2.752363254300343343e+00 2.489820448697882327e+00
6.780561122244488814e+00 inf 3.306443827181166029e+00 1.999439675586593523e+00 1.115938388248594038e+00 4.657777600084145320e-02 -6.544473756527224850e-03 2.670247652673189975e-01 2.561385399460107237e+00 7.025400318190762050e-01 2.752727327907036781e+00 2.490205735724966729e+00
6.783567134268537302e+00 inf 3.414319902771723036e+00 2.017736279746301875e+00 1.112482126981682029e+00 4.059422673003965087e-02 -6.209707769698979973e-03 2.665551779103907393e-01 2.561005624618942988e+00 7.022412834076092736e-01 2.752888592214686625e+00 2.490555474719048590e+00
6.786573146292584902e+00 inf 3.414618084734900805e+00 2.004881721554905738e+00 1.128859199343885678e+00 3.734837455591843991e-02 -5.946149503103015377e-03 2.660650281669134642e-01 2.560799365105001613e+00 7.022705219617719763e-01 2.752594923413393957e+00 2.490873333866653994e+00
6.789579158316633389e+00 inf 3.472732223530222484e+00 2.007085796495452712e+00 1.135731633288205700e+00 3.295939489230548247e-02 -5.575447225943719332e-03 2.655655677945389925e-01 2.560499799243284968e+00 7.016998492110602115e-01 2.752015878928702364e+00 2.491990304332333039e+00
6.792585170340680989e+00 inf 3.469426890025502530e+00 1.996402659728104823e+00 1.152646777049152860e+00 3.061035019839764004e-02 -5.282697876968001083e-03 2.650351424974317638e-01 2.559905872558861262e+00 7.007348812561779994e-01 2.751899807398451969e+00 2.493297021247602885e+00
6.795591182364729477e+00 inf 3.599019558982288203e+00 2.011914966352961187e+00 1.149618853044636069e+00 2.389720876604783939e-02 -4.887963389126781522e-03 2.645176984596950831e-01 2.559437126089953551e+00 7.001271877133525834e-01 2.752418063078668098e+00 2.493675100586809634e+00
6.798597194388777964e+00 inf 3.597009614741949690e+00 2.012977836947680288e+00 1.156044724805212809e+00 1.898220252958182641e-02 -4.536872463702934510e-03 2.639506539395348739e-01 2.558933326573054501e+00 6.997674747932229877e-01 2.752717728203320391e+00 2.494064101985925319e+00
6.801603206412825564e+00 inf 3.668295564583747392e+00 2.002177726992883322e+00 1.170885647950498765e+00 1.752947496284917861e-02 -4.043265768110870795e-03 2.633687018821788683e-01 2.558440279611957635e+00 6.998154904709075197e-01 2.752533022728496093e+00 2.494505590086925295e+00
6.804609218436874052e+00 inf 3.820641141155505238e+00 2.008978050153139350e+00 1.177184785065250594e+00 1.432980335282962869e-02 -3.649670367810387006e-03 2.627868220660793952e-01 2.558143812438281373e+00 6.997297059045664014e-01 2.752300258115633724e+00 2.494933042290821135e+00
6.807615230460921651e+00 inf 3.819113496521339357e+00 2.020785512307039511e+00 1.174729155063417352e+00 6.987253862991593678e-03 -3.160972232322478703e-03 2.621616849212422551e-01 2.557617117404777929e+00 6.993330191344746538e-01 2.752690835515217316e+00 2.495297287236544648e+00
6.810621242484970139e+00 inf 3.906068802676564644e+00 2.009323531530423423e+00 1.189254272029522497e+00 7.290230642585271426e-03 -2.725764971863497976e-03 2.615473683674416350e-01 2.556937572471284170e+00 6.979869052037450672e-01 2.753085490354553855e+00 2.496557116506320284e+00
6.813627254509017739e+00 inf 3.902698184411953264e+00 2.011744576929803685e+00 1.194796838007714967e+00 3.132746269265851424e-03 -2.161616530724330687e-03 2.609031746622640924e-01 2.556240154193684333e+00 6.969596322844751057e-01 2.753275678466378551e+00 2.497729732703833250e+00
6.816633266533066227e+00 inf 4.092465683658364384e+00 2.003716823895317134e+00 1.206801678129700406e+00 5.516186974187320402e-03 -1.635484192597402853e-03 2.602455787066908499e-01 2.555665852663096871e+00 6.969642744612656315e-01 2.753305236221097019e+00 2.498087974968401070e+00
6.819639278557113826e+00 inf 4.090652009209033935e+00 2.016000652726511078e+00 1.204785868797042525e+00 -2.460071861939638893e-03 -1.086260052439058654e-03 2.595721415465419568e-01 2.554976324314068847e+00 6.972406282387630938e-01 2.753192562568942847e+00 2.498435294890185787e+00
6.822645290581162314e+00 inf 4.191859151073046519e+00 2.019036419612220357e+00 1.209397047136043568e+00 -3.388213559567532229e-03 -5.247410075881475677e-04 2.588734956921250330e-01 2.554616257706598503e+00 6.963993328555133644e-01 2.753717543438726878e+00 2.498903029790193742e+00
6.825651302605210802e+00 inf 4.191867004715703615e+00 2.002432960695674780e+00 1.219280480053431148e+00 3.764021779673498713e-03 9.105506714490729792e-05 2.581868891083409778e-01 2.554362867819850891e+00 6.950245304583404504e-01 2.754615207642569175e+00 2.499405076510544887e+00
6.828657314629258401e+00 inf 4.424351555343097431e+00 2.020499715396002927e+00 1.217437758045676333e+00 -4.620361183697241358e-03 7.345253521329198065e-04 2.574652688289482683e-01 2.554410566886346601e+00 6.936416435853587359e-01 2.755362492391761009e+00 2.499792912939829748e+00
6.831663326653306889e+00 inf 4.420753672749885510e+00 2.022526132336253113e+00 1.220378666614426066e+00 -5.544819365070452477e-03 1.375854979290380697e-03 2.567385329961453522e-01 2.554161305209543542e+00 6.923578962834930906e-01 2.755252153959732553e+00 2.501049385252038348e+00
6.834669338677354489e+00 inf 4.553399034319259187e+00 2.012661020998045558e+00 1.226720579290727642e+00 1.600831559631643586e-03 2.013182176796135536e-03 2.559823101013023461e-01 2.554235966357595089e+00 6.917630833857764117e-01 2.755353671407055671e+00 2.501298725716125659e+00
6.837675350701402976e+00 inf 4.838313115307361301e+00 2.018380299027150215e+00 1.228745805556656023e+00 1.953639483051716752e-03 2.697747709351716594e-03 2.552240301883266227e-01 2.553845643646468488e+00 6.903307922007435593e-01 2.755747780278031911e+00 2.502373454557123011e+00
6.840681362725450576e+00 inf 4.838305143224690852e+00 2.028975533108429374e+00 1.227094381007233892e+00 -6.581770375152729002e-03 3.434774848784627466e-03 2.544696601718321460e-01 2.553501935612739970e+00 6.889729511997870759e-01 2.756947719886550630e+00 2.502674744822282804e+00
6.843687374749499064e+00 inf 4.989210884105684585e+00 2.019704988607873730e+00 1.232705627297114859e+00 4.045585847435972937e-03 4.183349968585048373e-03 2.536893996287119535e-01 2.553296873812833212e+00 6.875591728752397103e-01 2.757970482681361801e+00 2.503046661975602660e+00
6.846693386773546663e+00 inf 4.987011781905863472e+00 2.019070097011734788e+00 1.234470411133838041e+00 5.587610122102404375e-03 4.858708437492254006e-03 2.529113221420971058e-01 2.553046159211039168e+00 6.865924774587384150e-01 2.758391435784835366e+00 2.503600919756069132e+00
6.849699398797595151e+00 inf 5.318808225304920256e+00 2.009033948832502858e+00 1.238954286376447556e+00 1.752745845404390934e-02 5.620019097563044852e-03 2.521006652346677868e-01 2.553010002740698781e+00 6.857134035030334474e-01 2.758620631409037571e+00 2.504050889036566474e+00
6.852705410821643639e+00 inf 5.315023285656845786e+00 2.023674944443051515e+00 1.237326686833895906e+00 8.659694600552825250e-03 6.440030883943848039e-03 2.513041930481776376e-01 2.552594582807035550e+00 6.839722746373162465e-01 2.759010001934836254e+00 2.505386276205218365e+00
6.855711422845691239e+00 inf 5.490643504588060608e+00 2.024238780082967537e+00 1.238532961844889257e+00 1.066334451042294518e-02 7.231946213657636235e-03 2.504939323770329906e-01 2.552649933692883621e+00 6.820268399947835292e-01 2.760396636849737462e+00 2.505684337670887274e+00
6.858717434869739726e+00 inf 5.488998034759582367e+00 2.009835180104126096e+00 1.242340043847868003e+00 2.335274748644522447e-02 8.004792106092395443e-03 2.496657783380236140e-01 2.552506194036876508e+00 6.805086380437543880e-01 2.761756839458330504e+00 2.505809118486842735e+00
6.861723446893787326e+00 inf 5.864521895665784967e+00 2.031026421760184775e+00 1.240723879767401172e+00 1.438491538903363676e-02 8.772707366468068813e-03 2.488573146867878449e-01 2.552090697382489282e+00 6.795800154416546945e-01 2.762587700190678675e+00 2.506110353560908166e+00
6.864729458917835814e+00 inf 6.064251783412689889e+00 2.031364380312457030e+00 1.241762339059235387e+00 1.615093880647222591e-02 9.667452699375189695e-03 2.480114588884703153e-01 2.551697158042877334e+00 6.781669894605109050e-01 2.762781649411014229e+00 2.507312157155160648e+00
6.867735470941884302e+00 inf 6.061941826872107697e+00 2.017743995005670143e+00 1.245307703680502698e+00 2.892656261451520550e-02 1.049690887114707039e-02 2.471964143279592463e-01 2.551564027258461209e+00 6.766833710731283702e-01 2.763598894948472662e+00 2.507836774487945064e+00
6.870741482965931901e+00 inf 6.455378159328045484e+00 2.025233783113844055e+00 1.246274225313030115e+00 3.103328348691292149e-02 1.131832748784944442e-02 2.463721738904212089e-01 2.551275406626462683e+00 6.740560918982936300e-01 2.764724082546520023e+00 2.509171757936810465e+00
6.873747494989979501e+00 inf 6.455702528570078869e+00 2.035818901059514019e+00 1.244746746941689963e+00 2.208219900341745756e-02 1.213169177587047898e-02 2.455159923190031179e-01 2.551183964215393729e+00 6.720113440683910255e-01 2.766152317940626659e+00 2.509631169237927395e+00
6.876753507014027988e+00 inf 6.635570555748220301e+00 2.023043100263937077e+00 1.248655727272744542e+00 3.684869939032964226e-02 1.303275997237562933e-02 2.446723555259531224e-01 2.551182427375188411e+00 6.703580027980891032e-01 2.767254938970513223e+00 2.509966841582714991e+00
6.879759519038076476e+00 inf 6.635896666628692486e+00 2.018718158459535061e+00 1.249941865670940899e+00 3.993692779244639723e-02 1.390492649744956566e-02 2.438439022076011042e-01 2.551517714061230180e+00 6.688250796584895852e-01 2.768163352663288279e+00 2.510054114313522433e+00
6.882765531062124076e+00 inf 7.018122589527724386e+00 2.010859919487369751e+00 1.253913500257265667e+00 5.437718045142148071e-02 1.478734259957548147e-02 2.430230556795365260e-01 2.551677316158599496e+00 6.670632860893803695e-01 2.769269643325564800e+00 2.510317332633217546e+00
6.885771543086172564e+00 inf 7.016491615091627665e+00 2.023706409072563162e+00 1.252360505208898189e+00 4.513804170976953856e-02 1.561455210449125275e-02 2.421865398147637904e-01 2.551904817258620284e+00 6.646456644694858085e-01 2.770872166222797972e+00 2.510653925763801197e+00
6.888777555110220163e+00 inf 7.215989975372266940e+00 2.024161843277159534e+00 1.253556271614552742e+00 4.749462608312526868e-02 1.649516406438067406e-02 2.413586823006674820e-01 2.552108675726746156e+00 6.614791289596766433e-01 2.772129313466734857e+00 2.511924260922754115e+00
6.891783567134268651e+00 inf 7.211930395354073653e+00 2.011288540758911836e+00 1.257398177360339986e+00 6.088893575570963890e-02 1.743494309358695205e-02 2.405144151226288329e-01 2.552202491872449741e+00 6.586829708654029503e-01 2.773060001645950123e+00 2.513243635764750294e+00
6.894789579158317139e+00 inf 7.598010886486832760e+00 2.015811339965445370e+00 1.258670566224719067e+00 6.328131836047035108e-02 1.830028335275812879e-02 2.396881758129119078e-01 2.552405896592453871e+00 6.567290581024529672e-01 2.774094423683706623e+00 2.513694122460233160e+00
6.897795591182364738e+00 inf 7.760305084545365162e+00 2.030764719712149002e+00 1.257172243222257180e+00 5.399079800480421909e-02 1.916201491275870694e-02 2.388827061915392846e-01 2.552399672613844928e+00 6.548766450867127276e-01 2.775376017127758388e+00 2.514019094570112856e+00
6.900801603206412338e+00 inf 7.756713416871502176e+00 2.015342732339000520e+00 1.261504659483758672e+00 6.906867409067984909e-02 2.000089167563956494e-02 2.380590081354441168e-01 2.552318324087369916e+00 6.528018561226858196e-01 2.777123005416594737e+00 2.514211042102036942e+00
6.903807615230460826e+00 inf 8.096946412458819964e+00 2.017528327876011218e+00 1.263019653130815101e+00 7.207732284035017756e-02 2.096633726780083862e-02 2.372637008670679393e-01 2.552460971656916655e+00 6.504363740142302674e-01 2.778879535712619031e+00 2.514448778374777760e+00
6.906813627254509314e+00 inf 8.094262923091839923e+00 2.031547861486551199e+00 1.261498962792579448e+00 6.266807298803911408e-02 2.179527562187288936e-02 2.364518725192006343e-01 2.552565661746537984e+00 6.482934488088716307e-01 2.780275415462345023e+00 2.514823356926736864e+00
6.909819639278556913e+00 inf 8.264441599738258759e+00 2.017928768755780311e+00 1.266233279010485546e+00 7.865610618699392376e-02 2.271785634809475596e-02 2.356783235654766884e-01 2.552859407226858224e+00 6.461253591895754766e-01 2.781528703325797380e+00 2.515178789620151178e+00
6.912825651302605401e+00 inf 8.264262571883037367e+00 2.013647271467149835e+00 1.267844147787627662e+00 8.193494563916203788e-02 2.348156202577200702e-02 2.348662070310325589e-01 2.552679442815652067e+00 6.427806727900247097e-01 2.782329836376181476e+00 2.517293537051202179e+00
6.915831663326653000e+00 inf 8.585322182903308175e+00 2.002972384894064817e+00 1.272419041354101665e+00 9.657662659419941065e-02 2.446791542350368331e-02 2.340760917322022294e-01 2.552881569064499701e+00 6.401050225814728378e-01 2.784067765437628239e+00 2.517757831227799059e+00
6.918837675350701488e+00 inf 8.584628445710798417e+00 2.015357416531315948e+00 1.270817111060225102e+00 8.687763335341003312e-02 2.524864304322349540e-02 2.333265239170891903e-01 2.553207247771638322e+00 6.374738511236479610e-01 2.785887028754849837e+00 2.518001686316303278e+00
6.921843687374749976e+00 inf 8.704414398154071364e+00 2.018561764993396679e+00 1.272460204848389509e+00 8.978001124402013033e-02 2.620945329147161829e-02 2.325503403973172567e-01 2.553035751344729931e+00 6.355839899940249893e-01 2.787390833836420612e+00 2.518311248618305243e+00
6.924849699398797576e+00 inf 8.702757081540735129e+00 1.998862631905776510e+00 1.277618403095015509e+00 1.063939219448997164e-01 2.694089031162150150e-02 2.318141631996510910e-01 2.553007229086432517e+00 6.337407094403957331e-01 2.788757925515717773e+00 2.518577562055854813e+00
6.927855711422845175e+00 inf 8.964658960902642804e+00 2.001697462367204139e+00 1.279365829146772882e+00 1.095144772153417989e-01 2.787701134719711149e-02 2.310446122660394508e-01 2.553260190710844313e+00 6.313391212745358416e-01 2.790294139689589059e+00 2.518941240894275069e+00
6.930861723446893663e+00 inf 9.097657954874527775e+00 2.020345426241675568e+00 1.277730373373209716e+00 9.975869636640055660e-02 2.868277606920344169e-02 2.303177643527902774e-01 2.553654833004859626e+00 6.278187152866614440e-01 2.791821867884678454e+00 2.520116140965644291e+00
6.933867735470942151e+00 inf 9.095505734469021775e+00 2.001331226510107086e+00 1.282944440233784178e+00 1.159619687702857505e-01 2.956551432265897006e-02 2.295937653831927605e-01 2.554495907274670685e+00 6.245291760406246340e-01 2.793630133125866166e+00 2.520492328684333927e+00
6.936873747494989750e+00 inf 9.372650890964845161e+00 2.002443585508100199e+00 1.284835868511937207e+00 1.195538903273174469e-01 3.035455915344087430e-02 2.288780595130930351e-01 2.555095802031573271e+00 6.217439980221755036e-01 2.795177269011638543e+00 2.520867796325273247e+00
6.939879759519038238e+00 inf 9.367979916579493249e+00 2.019093669442803218e+00 1.283131059149489772e+00 1.095650792803830598e-01 3.116877057647826632e-02 2.281645736728741269e-01 2.555504983210681758e+00 6.188025891515351873e-01 2.796237831733719759e+00 2.521945876939051701e+00
6.942885771543085838e+00 inf 9.507758117125106878e+00 1.999645328272109168e+00 1.288828130146505657e+00 1.270211467843047615e-01 3.205511515950121293e-02 2.274385181778875165e-01 2.555981633256418917e+00 6.162423896316120420e-01 2.797793973116668553e+00 2.522246531995026686e+00
6.945891783567134325e+00 inf 9.506090271846339590e+00 1.995881783010901245e+00 1.290844499531381473e+00 1.307264512218608843e-01 3.282916570389815547e-02 2.267729206144544207e-01 2.556066467322185787e+00 6.137628044372753777e-01 2.799602998286356836e+00 2.522588095287245480e+00
6.948897795591182813e+00 inf 9.789573922744430945e+00 1.985344284035384987e+00 1.296496334426088026e+00 1.471052255784321972e-01 3.367734367703434373e-02 2.260782453127880842e-01 2.556111013552502698e+00 6.113479371567933640e-01 2.801360554405416536e+00 2.522949284561439853e+00
6.951903807615230413e+00 inf 9.789912922814778540e+00 1.997347647987758990e+00 1.294648156583050991e+00 1.369314829470376083e-01 3.441131418163578815e-02 2.254104253949407166e-01 2.556067986513976820e+00 6.085989226968315791e-01 2.802593276660401145e+00 2.524099949305414370e+00
6.954909819639278012e+00 inf 9.932312776778385199e+00 1.997727943711783638e+00 1.296678030614685895e+00 1.402356438851448672e-01 3.527942383834314910e-02 2.247456586972269577e-01 2.556594708755181244e+00 6.061574457982885633e-01 2.803940541564035271e+00 2.524429997399700198e+00
6.957915831663326500e+00 inf 1.020354404916608715e+01 1.980168191621228146e+00 1.303215567823528431e+00 1.590174965521349293e-01 3.605467666835693308e-02 2.240710400295533589e-01 2.556990263512840755e+00 6.037524379072110037e-01 2.805459129886566316e+00 2.524706035214753896e+00
6.960921843687374988e+00 inf 1.019999269273794695e+01 1.976832133779613088e+00 1.305727842492306223e+00 1.636005736843948455e-01 3.686019133964890671e-02 2.234470694263990254e-01 2.557473476978948668e+00 6.011424037536805542e-01 2.807240854163755017e+00 2.524857377994614183e+00
6.963927855711422588e+00 inf 1.031401554359059247e+01 1.994812222137774427e+00 1.303868203950685256e+00 1.533985591876145804e-01 3.761251715945945762e-02 2.227854959493811293e-01 2.557451936494793188e+00 5.982861784610946643e-01 2.808607207224552482e+00 2.525969329333685565e+00
6.966933867735471075e+00 inf 1.031434642693946557e+01 1.968856429870111668e+00 1.310750531756298187e+00 1.723286540431381297e-01 3.841884648802817992e-02 2.221689542253528771e-01 2.557717801050955586e+00 5.960705593236959032e-01 2.810040621650511383e+00 2.526271112793736506e+00
6.969939879759518675e+00 inf 1.054603095087456666e+01 1.973230091792519403e+00 1.313449445234347479e+00 1.770984475772046096e-01 3.919331347542254207e-02 2.215277883680606408e-01 2.557848765462836127e+00 5.941162960696821926e-01 2.811297117638343224e+00 2.526619226685102859e+00
6.972945891783567163e+00 inf 1.054440507184812148e+01 1.947387253666683193e+00 1.321036726636481973e+00 1.971660340006700096e-01 3.999557831458488977e-02 2.209041047049673523e-01 2.558150686404392360e+00 5.912644765300001382e-01 2.812368109379317360e+00 2.527721040301191380e+00
6.975951903807615651e+00 inf 1.066254480496031221e+01 1.963634925964385047e+00 1.319073784789157600e+00 1.867978899921958202e-01 4.073619575058984310e-02 2.203117333785264975e-01 2.558667950082263332e+00 5.886254587437136365e-01 2.813986729167000433e+00 2.528005893772279578e+00
6.978957915831663250e+00 inf 1.065778483221911799e+01 1.960771984100070142e+00 1.321990881345790569e+00 1.916987398801595077e-01 4.152782217732919889e-02 2.197014970749222584e-01 2.559364567505653554e+00 5.860020340031972808e-01 2.815605792126428142e+00 2.528134181384627865e+00
6.981963927855711738e+00 inf 1.088252626902787057e+01 1.939495832614905879e+00 1.329885078522817565e+00 2.118083225771449918e-01 4.229656694914751824e-02 2.191257737006431228e-01 2.560205681233288288e+00 5.835374964660253738e-01 2.816966562151439035e+00 2.528231014707131408e+00
6.984969939879759337e+00 inf 1.088025466950658782e+01 1.954296745655682344e+00 1.327954490761488415e+00 2.013923445303866799e-01 4.308446044244718109e-02 2.185123575893435088e-01 2.560912530503998141e+00 5.813227340495679130e-01 2.818087668535360635e+00 2.528439117134478664e+00
6.987975951903807825e+00 inf 1.097818351306882789e+01 1.953321817974284613e+00 1.331147570415808445e+00 2.065211510212598967e-01 4.383302231209995625e-02 2.179262671438628729e-01 2.561344466648979079e+00 5.785463151948420091e-01 2.818984162826147610e+00 2.529531568346868653e+00
6.990981963927855425e+00 inf 1.119108066045442129e+01 1.932444135905921456e+00 1.339642664406714090e+00 2.269103301001962336e-01 4.459961205692053454e-02 2.173434913360949849e-01 2.561477590681942473e+00 5.758427846224059010e-01 2.820081958114215581e+00 2.530640141452147773e+00
6.993987975951903913e+00 inf 1.118877457015107524e+01 1.926400533557536932e+00 1.343132069039985055e+00 2.319233789463943651e-01 4.537703981609197967e-02 2.167713660294197098e-01 2.561957288724958204e+00 5.734655274469631081e-01 2.821490619417325263e+00 2.530930150927536815e+00
6.996993987975951512e+00 inf 1.129748856166868975e+01 1.942017067854219903e+00 1.341309621436202804e+00 2.214776746270210595e-01 4.613535238664567828e-02 2.162158398895783762e-01 2.562433551689739630e+00 5.713670117528657499e-01 2.822689297576053136e+00 2.531172212438253410e+00
7.000000000000000000e+00 inf 1.129251593296486078e+01 1.917642510856321536e+00 1.350499398252484440e+00 2.417988603476928233e-01 4.689815152390153230e-02 2.156368791379499328e-01 2.562880808779784303e+00 5.696865278094769280e-01 2.823678411323022885e+00 2.531270057703387977e+00
