t1_coadd_object_id,t1_ra,t1_dec,t1_mag_aper_4_g,t1_mag_aper_4_r,t1_mag_aper_4_i,t1_mag_aper_4_z,t1_mag_aper_4_y,t1_magerr_aper_4_g,t1_magerr_aper_4_r,t1_magerr_aper_4_i,t1_magerr_aper_4_z,t1_magerr_aper_4_y,fluxlbs_w1,fluxlbs_w2,dfluxlbs_w1,dfluxlbs_w2,mag_w1_vg,mag_w2_vg,mag_w1_ab,mag_w2_ab,dmag_w1,dmag_w2
1119486854,13.326652,-49.884887,23.8861618,21.88129997,19.6126194,18.52500725,18.32815933,0.04698614,0.01085026,0.00273827,0.00195798,0.00409876,422.74136,726.2412,7.79764,26.699804,15.937956,15.357786,18.636955999999998,18.696786,0.020026855332230045,0.039916413256017316
1129994336,15.645603,-20.726798,24.39028168,22.34113121,19.90732956,18.71443558,18.30031967,0.06916633,0.01423858,0.0031044,0.00187924,0.00504164,695.6614,1003.7787,10.332659,33.488857,15.512938,14.992745,18.211938,18.331744999999998,0.016126440201684227,0.03622318794059659
1582602558,86.86536,-47.388737,20.47643661,19.98572159,20.04007721,18.91697121,19.75696373,0.00267186,0.0020686,0.00325132,0.00227285,0.01728579,1036.1671,2682.928,7.4271,25.946331,14.960064,13.92804,17.659064,17.267039999999998,0.007782404369294397,0.010500047316714502
1294853566,39.044625,-30.967585,24.60253143,22.71645546,20.27849197,19.07955742,18.76093483,0.12424691,0.02822868,0.00530618,0.0037102,0.0081475,634.29614,1115.2948,8.088473,28.399538,15.494887,14.877728,18.193887,18.216728,0.013845185905291182,0.02764686664458965
1071668903,6.80895,-37.462304,24.25527763,22.45146751,19.88629341,18.74417496,18.40854836,0.06545136,0.01840132,0.00326209,0.00207009,0.0058131,650.26483,1205.895,8.234071,28.55363,15.470673,14.810735,18.169673,18.149735,0.013748289288917836,0.025708465387341246
1461097600,62.721254,-51.731802,22.13651276,21.21978951,19.76959229,18.76349068,18.59319305,0.00965699,0.00584609,0.00291979,0.00241218,0.00881726,531.84674,1094.2848,5.977127,21.083061,15.684327,14.90072,18.383327,18.23972,0.012201979811585092,0.02091835931087057
944910821,330.196852,-0.646708,21.0524826,19.90943146,19.77288437,18.77062798,19.44410133,0.00447554,0.00221404,0.00272262,0.00193636,0.01255651,1323.5695,6476.5044,10.063484,41.689125,14.681809,12.97171,17.380809,16.31071,0.00825516825886677,0.006988861515663798
1344221799,43.442067,4.88191,23.73450851,21.96995163,19.86833382,18.79244232,19.05463219,0.09479314,0.02292836,0.00561784,0.00539555,0.02237205,455.01755,881.2207,8.56111,31.525482,15.851813,15.13093,18.550812999999998,18.469929999999998,0.02042801883117886,0.03884198042539257
1348893696,43.492196,-9.188506,23.88051987,21.98974037,19.88788223,18.83408928,18.4561367,0.05341571,0.01279983,0.00339816,0.0024101,0.00488894,480.8077,995.7896,8.527792,30.925358,15.787354,15.001971,18.486354,18.340971,0.019257038772562792,0.033718750251766495
1215841315,28.177375,-39.927426,23.96037102,22.10685921,19.91010857,18.86660576,18.67576981,0.04007987,0.01050513,0.00251287,0.00186311,0.00493689,585.41583,1115.405,7.221506,26.813566,15.58569,14.87777,18.284689999999998,18.21677,0.013393301163513225,0.026100348649030283
1259672799,34.295342,-13.011266,22.66580582,21.52309608,20.00888634,18.9424839,18.7569313,0.01880543,0.00824636,0.00381555,0.00338443,0.00744694,740.29364,1732.7526,9.289778,32.27977,15.323003,14.402879,18.022002999999998,17.741879,0.013624658870182334,0.020226381406246528
1336780104,42.410884,-19.52538,25.27056694,22.96443748,20.24553108,18.97276688,18.5560112,0.18322015,0.02841173,0.00447842,0.00343373,0.00690701,659.6357,1029.22,8.601388,30.29284,15.458416,14.951319,18.157415999999998,18.290319,0.014157569644535793,0.03195627089732541
982760821,343.443635,-41.459084,24.28412819,22.41668892,19.92190552,18.9135437,18.60218239,0.05999754,0.01434557,0.00271671,0.00235339,0.00554748,535.4773,956.70953,8.135855,29.205778,15.691763,15.061612,18.390763,18.400612,0.01649629653799041,0.033144616593009664
981945930,343.494294,-55.547803,23.51626015,21.99648666,19.95648193,18.94109154,18.75290489,0.02989972,0.01010057,0.00275239,0.00226124,0.00677826,554.0287,1045.4476,8.478483,29.368334,15.641108,14.957821,18.340108,18.296820999999998,0.016615377424538336,0.030500106841537675
1226224011,29.710755,-9.360785,24.21320915,22.51788902,20.03812599,18.9499321,18.6238308,0.0695916,0.02317599,0.00401544,0.00276097,0.00688791,412.412,685.93585,7.91042,29.859962,15.95683,15.397542,18.65583,18.736542,0.020825362474522578,0.04726395597504048
953357380,334.612648,1.957746,24.03770828,22.2839241,20.05171967,19.01678467,19.01769257,0.10017664,0.025228,0.00655146,0.00467783,0.01218225,310.78244,497.42532,8.242178,31.02548,16.253296,15.722723,18.952295999999997,19.061723,0.02879451960239758,0.06771968685872133
1067430031,6.437393,-1.517143,24.67212105,22.69859314,20.17928123,19.05661392,18.88860893,0.1015626,0.02171263,0.00409266,0.00281664,0.00732331,455.5884,780.9434,8.414254,32.699398,15.851875,15.244735,18.550874999999998,18.583735,0.02005244252011445,0.04546157926732664
1373314882,47.560049,-11.121407,21.51233101,20.2427063,20.1627655,19.12415314,19.30667686,0.00709301,0.00359602,0.00473159,0.00336004,0.01074378,4947.772,15945.978,14.286208,51.912872,13.262375,11.991842,15.961375,15.330842,0.0031349571593649083,0.0035346646422925315
949618761,333.13357,-39.998233,24.13699913,22.50630188,20.27448654,19.17922211,19.03539658,0.09341865,0.02513697,0.00616449,0.00446049,0.01045705,338.63028,541.701,7.819355,29.036407,16.16544,15.654191,18.864440000000002,18.993191,0.025070873228928328,0.058197932689790836
1528521240,76.871622,-44.915432,21.35851479,20.71487236,20.20924377,19.16180229,20.22186661,0.00556974,0.0038707,0.00390868,0.00292229,0.02411637,921.6021,2990.1792,7.379018,27.436356,15.089754,13.815563,17.788753999999997,17.154563,0.008693195250056315,0.009962160473804693
1209551820,28.26025,-22.862445,24.42179298,22.68663406,20.20185661,19.16959381,18.80904961,0.07202403,0.02016609,0.00385075,0.00268808,0.00680562,426.54202,696.05676,8.142689,29.902159,15.920892,15.371167,18.619892,18.710167,0.020726708827856564,0.04664254194835224
1328079736,40.805595,-24.892615,99.0,29.3206501,22.80074883,19.18560791,18.03368568,99.0,9.23495674,0.03753103,0.00310106,0.00394367,1351.9677,6293.4155,9.338691,38.689415,14.672676,13.003034,17.371676,16.342033999999998,0.007499702044471109,0.006674674285594562
1377367751,47.878875,-31.880846,18.3876133,18.65379524,20.07909012,18.8522625,17.87170601,0.00088659,0.00105723,0.0041182,0.00282973,0.0034904,692.562,1248.4539,7.987516,28.60721,15.398281,14.763663,18.097281000000002,18.102663,0.012522106767747633,0.02487867883156824
1599078182,90.379611,-55.863599,23.75198555,22.32011986,19.90061188,18.72375679,18.43629837,0.03920158,0.01471458,0.00292479,0.00203514,0.00420375,992.5595,1589.4127,7.240394,22.88098,15.006023,14.489837,17.705023,17.828837,0.007920087312159658,0.015630118210548254
1500545372,70.412236,-20.014331,24.79831505,22.69941521,20.0525341,18.79603958,18.46047974,0.10024634,0.01887182,0.00324401,0.00215742,0.00504979,740.3726,1203.9652,9.091295,30.58317,15.32416,14.813765,18.023159999999997,18.152765,0.013332135913236875,0.02757991254670208
1240497313,31.964782,-7.860228,23.34279251,22.4466095,20.2537384,18.81830406,18.364851,0.03090979,0.01939052,0.00448627,0.00239605,0.00504628,990.7402,1671.9753,10.816704,33.980488,15.078553,14.454618,17.777552999999997,17.793618,0.011853851442539708,0.022066023389788813
1567953916,83.852501,-29.773659,23.99912071,22.42477226,20.19767952,19.05383682,18.79148674,0.05416228,0.0160239,0.00461303,0.00266332,0.00714013,412.969,704.16644,7.372799,24.927425,15.954885,15.389933,18.653885000000002,18.728932999999998,0.019383815261447068,0.038434958379858206
1127740296,15.244533,-31.068513,24.48835564,22.43982887,20.110569,19.10772896,18.85596085,0.08096144,0.01602014,0.00397411,0.0033893,0.00750581,476.75723,911.9984,8.061208,28.801931,15.810486,15.110134,18.509486,18.449134,0.018358075827577643,0.03428876547770865
1614909035,64.036589,-53.393812,24.9517498,23.11715889,20.33402634,19.05844879,18.6499424,0.13178238,0.03225139,0.00486139,0.00315884,0.00652283,628.3346,1229.9653,6.775315,20.973383,15.503995,14.778346,18.202995,18.117346,0.011707464134779187,0.01851398674365746
1215824518,28.40623,-39.764955,24.9743824,22.85280418,20.32049942,19.11705017,18.85864449,0.11885587,0.02397068,0.00412398,0.00272161,0.00719757,385.478,704.4697,7.105676,25.77013,16.02288,15.378945,18.72188,18.717945,0.02001382619106908,0.03971719882675383
1434787929,59.750084,-62.136892,28.97586823,23.76490784,20.40730095,19.05717087,18.75348663,4.8336277,0.05225224,0.00588936,0.00289181,0.00647075,423.1535,676.279,6.104807,19.210266,15.926215,15.423096,18.625214999999997,18.762096,0.0156638429859634,0.030841237565019962
953339027,334.586541,2.205408,24.06338501,22.07435226,20.11319351,19.09719276,19.16408539,0.10351861,0.02140971,0.00591216,0.00441004,0.01501675,351.4609,568.8799,8.212813,31.85288,16.139915,15.631891,18.838915,18.970890999999998,0.025371096520290674,0.0607928405306922
872071625,301.239298,-54.439674,24.38577652,22.48509216,20.13815308,19.10790825,19.03968811,0.10763732,0.02476976,0.00500336,0.00427518,0.01353799,378.04565,590.1202,7.919064,28.870039,16.053726,15.551269,18.752726000000003,18.890269,0.022743323438840606,0.053116715162570584
1146925884,17.735246,-17.264075,24.27981949,22.38981438,20.13620567,19.11815643,18.98125839,0.07831347,0.01883561,0.00451611,0.00326738,0.00978494,348.14618,622.9136,8.197295,31.093538,16.138298,15.50769,18.837297999999997,18.84669,0.025564261433466805,0.05419592691606457
1383254086,50.564023,-30.835964,24.19647408,22.36346626,20.2737999,19.04325867,18.69595337,0.06844327,0.01827089,0.00443049,0.00283331,0.0067306,640.0851,1341.6288,8.39619,27.879637,15.485822,14.686879,18.184822,18.025879,0.014241930432419317,0.022562076236298988
1024459026,358.260499,-40.295832,24.58728218,22.66745186,20.25354004,19.18118668,18.97558784,0.11309054,0.02881961,0.00576818,0.00384513,0.00969546,432.732,739.9087,7.761681,27.647463,15.90655,15.324306,18.60555,18.663306,0.019474265992538764,0.040569669675205616
871729876,299.782944,-53.616206,24.94975471,23.16712189,20.36283302,19.21167564,18.78992271,0.19105037,0.05080624,0.00671129,0.00686545,0.00987133,537.766,891.90906,8.539207,29.806072,15.692015,15.128702,18.391015,18.467702,0.01724044695987484,0.036283442946557304
1399997849,54.065116,-48.256603,24.63421249,22.75599861,20.30470848,19.22399712,18.85619164,0.09092562,0.02169508,0.00432002,0.00308384,0.0069292,387.71466,755.15936,6.071751,21.09414,16.037323,15.311152,18.736323,18.650152,0.01700301940343545,0.030328262773882127
1126614246,15.35246,-37.839951,24.66294479,23.09585953,20.42374229,19.22673798,18.93912315,0.09483792,0.02973385,0.00469954,0.0032795,0.0075813,403.33954,723.41266,7.158502,25.506348,15.986984,15.347572,18.685983999999998,18.686571999999998,0.019269731882060163,0.038281283983556645
925510569,323.358626,-43.560867,24.34593773,22.58725739,20.23339844,19.22982788,18.98872948,0.07658967,0.02321566,0.00487522,0.00331688,0.00791693,316.21063,578.5496,7.998298,29.81836,16.242352,15.611983,18.941352000000002,18.950983,0.02746283929494887,0.055958681880536466
1105176403,12.129841,-60.343119,20.66733742,20.11805725,20.0195446,18.75004578,19.84408569,0.00336545,0.00269236,0.00384164,0.00219854,0.02090012,2366.7888,11044.549,10.687497,44.416683,14.060708,12.391565,16.759708,15.730565,0.004902762101605305,0.004366389322765912
1195246943,26.598679,-31.823569,23.83548737,22.05918884,19.90201187,18.8304615,18.60354424,0.04703427,0.01245839,0.00356844,0.00235105,0.00557505,410.9519,896.73157,8.200022,29.234879,15.980165,15.102409,18.679164999999998,18.441409,0.02166448376370365,0.0353967314566868
1333086643,41.238831,-47.99296,23.76604843,21.89340782,19.9325695,18.93082619,18.87426949,0.04231781,0.01048494,0.00311253,0.00255251,0.0076909,393.16293,666.64215,6.704519,23.44433,16.015308,15.427674,18.714308000000003,18.766674,0.018514815254298694,0.038182940993600784
1556468203,81.286327,-46.447213,23.88111877,22.06959152,19.9872303,18.97566795,18.75209808,0.05512447,0.01353047,0.00413777,0.00290438,0.00921465,473.7934,756.2547,7.146169,22.911705,15.818785,15.317613,18.517785,18.656613,0.016376028894915375,0.03289376929655824
1270095160,35.323659,-21.015357,24.37240028,22.510252,20.04858971,19.00768089,18.77610779,0.07159759,0.01794671,0.00391617,0.00269464,0.00801663,476.49622,785.93256,8.11481,29.431679,15.806904,15.259361,18.505904,18.598361,0.018490268425913888,0.040658755068144196
976848383,342.202513,2.42007,25.01638412,23.01093102,20.33610153,18.99853325,19.20507622,0.47400719,0.09322328,0.01199002,0.00600237,0.03046176,590.87177,1032.6505,8.959078,32.585403,15.567438,14.963297,18.266438,18.302297,0.01646244725120656,0.03426052840117172
1575386847,85.221357,-53.750145,21.50090027,20.21234512,19.86528587,18.84135246,18.7519455,0.00706562,0.00270203,0.00324241,0.00237263,0.00774038,664.5221,1379.9044,6.194063,21.084703,15.44948,14.652065,18.14848,17.991065,0.010120232951850291,0.016589863336671982
1121081917,14.539217,-38.145718,23.9636116,22.12625313,19.92814636,18.85701752,18.6233139,0.05765338,0.01492581,0.00383431,0.00271992,0.00705312,486.44473,831.12933,7.453695,26.274406,15.783605,15.180178,18.482605,18.519178,0.01663651802893341,0.03432326693694497
1265391000,35.065315,1.629477,24.30560112,22.56221581,20.09550476,18.91944504,18.88491249,0.09301097,0.02500295,0.00457607,0.00291455,0.00878095,424.95328,671.57196,8.647876,32.526196,15.933104,15.396113,18.632103999999998,18.735113,0.02209492786467942,0.05258538280880437
1032053474,0.275072,-45.548699,24.38956642,22.32944298,19.96912956,18.91954994,18.91530609,0.0729294,0.01718246,0.00378801,0.00259184,0.00756313,508.41586,844.52386,7.633312,26.783552,15.733106,15.162026,18.432105999999997,18.501026,0.01630115000860651,0.03443345235790261
1384859828,50.980688,-29.789932,24.20210648,22.64147186,20.2511673,19.06541443,18.79506683,0.06655239,0.02099819,0.00423369,0.00361593,0.00755297,503.53967,861.1303,7.771221,27.248259,15.744799,15.152477,18.443799,18.491477,0.016756367963772695,0.03435533659996234
1188920125,23.564818,-12.193505,23.95994949,22.47735023,20.22450638,19.08389473,18.93563843,0.05477696,0.01873435,0.00433531,0.00296602,0.00717954,446.8117,717.125,8.399777,32.209118,15.886703,15.361193,18.585703000000002,18.700193,0.020411153066928707,0.048765006848076345
913826584,319.610533,1.379585,24.22479057,22.63687897,20.24424744,19.0990448,19.00130272,0.0683502,0.0241833,0.00586715,0.00327579,0.01134623,562.0175,921.3152,8.94815,32.05513,15.634335,15.0934,18.333334999999998,18.4324,0.0172865265238297,0.03777579615448487
1424852383,58.303024,-57.275533,24.48893166,22.58118057,20.14014053,19.05956078,18.80916595,0.08239451,0.02037558,0.00447246,0.00310295,0.00790676,395.1071,639.5093,5.760921,19.836958,16.012995,15.486545,18.711995,18.825544999999998,0.015830746910018595,0.03367848363247636
1163753625,20.804361,-34.91851,24.22467041,22.34475708,20.1217823,19.07629776,18.8784008,0.0642373,0.01483491,0.00368011,0.0027871,0.00672586,334.35455,603.1552,7.58865,27.593363,16.17835,15.523574,18.87735,18.862574,0.024642320704885815,0.04967065395462626
1277472829,36.301989,1.561501,24.96541977,22.96590233,20.30659485,19.08043289,18.85774612,0.15938145,0.03382058,0.00583623,0.0030948,0.00868624,476.79913,847.24457,8.552172,31.205729,15.816062,15.17493,18.515062,18.51393,0.0194744540949954,0.03998985767612616
1494596966,69.437069,-26.982384,24.38235855,22.5566864,20.20160866,19.17675209,19.03002739,0.06769829,0.01956373,0.00427036,0.00310617,0.00813697,316.96466,584.3339,7.236106,25.964,16.2491,15.596622,18.948099999999997,18.935622,0.024786682104142244,0.048243059011876734
887408822,307.053275,-54.182168,24.12887383,22.32522774,20.19123077,19.19055557,18.99375725,0.05879579,0.01696198,0.0041618,0.00345304,0.00988778,360.72495,735.2492,7.808793,28.182045,16.109276,15.331661,18.808276,18.670661,0.023503473423620545,0.04161618479914404
1205689655,26.718965,-62.495091,23.89440346,22.37396049,20.22126007,19.20651436,18.86287498,0.03766614,0.01254955,0.00336194,0.00245123,0.0064734,420.26068,707.7553,6.604605,23.102499,15.937248,15.378268,18.636248000000002,18.717268,0.01706288289122496,0.0354405252559585
1275755719,36.659803,-14.033598,24.71720123,22.94610786,20.37119293,19.21949768,18.99398994,0.10922661,0.02929045,0.00490258,0.00438352,0.01000409,455.26562,882.0295,8.098213,30.605162,15.850412,15.142728,18.549412,18.481728,0.019312951959655874,0.03767349327419064
1284212552,37.057551,-33.056206,23.99271011,22.23465347,19.88388824,18.83726692,18.49858093,0.05716544,0.01481765,0.00323603,0.00256372,0.00539887,638.54755,1047.3379,8.333278,28.42977,15.480824,14.950494,18.179824,18.289494,0.01416925275011143,0.029472084016005276
1304330367,26.035496,-11.314786,24.7331543,22.73036766,20.0595932,18.87311554,18.59209251,0.12481045,0.0260007,0.0038993,0.00268381,0.01055174,449.27618,1141.0645,8.883502,32.363823,15.852266,14.836727,18.551266,18.175727,0.021468175202258116,0.03079455574639634
1273372804,36.476637,-28.835931,24.18153572,22.42383194,19.97039032,18.89143181,18.63410187,0.07383338,0.01916458,0.00402122,0.00289586,0.00635133,423.25574,739.28546,8.1099,29.512941,15.926781,15.294985,18.625781,18.633985,0.020803526603013,0.04334356657385173
1375097239,47.914344,-56.351623,24.07843971,22.2697258,19.94548798,18.92646217,18.655756,0.05214073,0.01427038,0.00332204,0.00293132,0.00672153,287.9003,651.20325,6.253516,20.882133,16.330908,15.472707,19.029908,18.811707,0.023583402755169895,0.03481630018074156
936236876,327.455786,-1.91436,25.1471138,22.89943695,20.19909286,18.94083977,18.75006104,0.16957504,0.03153403,0.00431072,0.00232727,0.00716252,533.18774,922.03033,9.089654,32.630596,15.694976,15.116846,18.393976000000002,18.455846,0.018509364893732463,0.038424136720139994
1014504678,353.58948,-43.54508,23.90752029,22.44885826,20.22686386,19.14640427,19.0639782,0.04770599,0.01718148,0.00396312,0.00307914,0.00740159,370.2685,641.5562,7.778757,28.155495,16.070372,15.461832,18.769371999999997,18.800832,0.022809604659634112,0.04764888919222742
