# lambda(micron)      flux(mJy)
# The Calzetti 2000 extinction law is applied to the original SED,
# so that the rest-frame 4400A (B and) flux is 1/30 of the quasar flux.
  15.988223        0.0014608398
  15.995580        0.0014610780
  16.002941        0.0014613157
  16.010321        0.0014615541
  16.017706        0.0014617925
  16.025076        0.0014620305
  16.032452        0.0014622684
  16.039845        0.0014625063
  16.047226        0.0014627438
  16.054611        0.0014629813
  16.062016        0.0014632196
  16.069424        0.0014634577
  16.076818        0.0014636947
  16.084217        0.0014639318
  16.091635        0.0014641695
  16.099041        0.0014644068
  16.106447        0.0014646440
  16.113876        0.0014648812
  16.121309        0.0014651185
  16.128727        0.0014653553
  16.136150        0.0014655923
  16.143591        0.0014658297
  16.151020        0.0014660659
  16.158453        0.0014663023
  16.165905        0.0014665394
  16.173363        0.0014667765
  16.180805        0.0014665162
  16.188250        0.0014644458
  16.195717        0.0014623694
  16.203169        0.0014602973
  16.210625        0.0014582239
  16.218103        0.0014566341
  16.225582        0.0014568683
  16.233047        0.0014571021
  16.240519        0.0014573360
  16.248009        0.0014575705
  16.255486        0.0014578045
  16.262983        0.0014580384
  16.270466        0.0014582718
  16.277971        0.0014585060
  16.285461        0.0014587396
  16.292955        0.0014589732
  16.300472        0.0014592068
  16.307972        0.0014594399
  16.315493        0.0014596737
  16.323002        0.0014599070
  16.330530        0.0014601408
  16.338045        0.0014603735
  16.345562        0.0014606062
  16.353104        0.0014608397
  16.360628        0.0014610727
  16.368174        0.0014613061
  16.375706        0.0014615384
  16.383259        0.0014617714
  16.390797        0.0014620038
  16.398338        0.0014622365
  16.405903        0.0014624696
  16.413452        0.0014627015
  16.421022        0.0014629342
  16.428579        0.0014631663
  16.436157        0.0014633992
  16.443720        0.0014636314
  16.451286        0.0014638630
  16.458874        0.0014640952
  16.466448        0.0014643270
  16.474043        0.0014645594
  16.481623        0.0014647913
  16.489225        0.0014650231
  16.496813        0.0014652545
  16.504404        0.0014654859
  16.512016        0.0014657181
  16.519615        0.0014659496
  16.527235        0.0014661811
  16.534840        0.0014664121
  16.542467        0.0014666437
  16.550077        0.0014668749
  16.557693        0.0014671061
  16.565331        0.0014673372
  16.572954        0.0014675678
  16.580599        0.0014677991
  16.588228        0.0014680300
  16.595879        0.0014682614
  16.603516        0.0014684916
  16.611156        0.0014687219
  16.618816        0.0014689528
  16.626465        0.0014691834
  16.634134        0.0014694144
  16.641787        0.0014696442
  16.649464        0.0014698747
  16.657125        0.0014701048
  16.664791        0.0014703350
  16.672476        0.0014705656
  16.680147        0.0014707951
  16.687841        0.0014710253
  16.695522        0.0014712550
  16.703222        0.0014714854
  16.710907        0.0014717151
  16.718596        0.0014719443
  16.726309        0.0014721741
  16.734005        0.0014724035
  16.741722        0.0014726335
  16.749428        0.0014728629
  16.757153        0.0014730922
  16.764864        0.0014733211
  16.772577        0.0014735501
  16.780315        0.0014737798
  16.788036        0.0014740088
  16.795780        0.0014742378
  16.803507        0.0014744664
  16.811258        0.0014746956
  16.818995        0.0014749244
  16.826735        0.0014751531
  16.834496        0.0014753818
  16.842241        0.0014756100
  16.850010        0.0014758388
  16.857763        0.0014760672
  16.865540        0.0014762961
  16.873299        0.0014765238
  16.881063        0.0014767517
  16.888849        0.0014769802
  16.896622        0.0014772083
  16.904415        0.0014774369
  16.912193        0.0014776643
  16.919994        0.0014778924
  16.927780        0.0014781200
  16.935570        0.0014783478
  16.943380        0.0014785759
  16.951178        0.0014788030
  16.958996        0.0014790307
  16.966799        0.0014792579
  16.974627        0.0014794859
  16.982437        0.0014797132
  16.990252        0.0014799399
  16.998089        0.0014801673
  17.005928        0.0014803947
  17.013754        0.0014806218
  17.021582        0.0014808487
  17.029434        0.0014810756
  17.037270        0.0014813021
  17.045109        0.0014815287
  17.052971        0.0014817559
  17.060837        0.0014819830
  17.068687        0.0014822090
  17.076542        0.0014824352
  17.084419        0.0014826619
  17.092279        0.0014828883
  17.100145        0.0014826317
  17.108032        0.0014804980
  17.115923        0.0014783634
  17.123800        0.0014762326
  17.131680        0.0014741010
  17.139582        0.0014724655
  17.147469        0.0014726891
  17.155357        0.0014729127
  17.163271        0.0014731370
  17.171186        0.0014733614
  17.179089        0.0014735852
  17.186993        0.0014738084
  17.194921        0.0014740323
  17.202833        0.0014742557
  17.210749        0.0014744792
  17.218687        0.0014747031
  17.226629        0.0014749265
  17.234558        0.0014751495
  17.242487        0.0014753725
  17.250441        0.0014755962
  17.258377        0.0014758193
  17.266319        0.0014760418
  17.274284        0.0014762649
  17.282251        0.0014764881
  17.290205        0.0014767109
  17.298161        0.0014769336
  17.306139        0.0014771563
  17.314102        0.0014773786
  17.322069        0.0014776010
  17.330059        0.0014778240
  17.338053        0.0014780470
  17.346031        0.0014782688
  17.354012        0.0014784906
  17.362017        0.0014787132
  17.370007        0.0014789352
  17.377998        0.0014786663
  17.386013        0.0014765185
  17.394033        0.0014743694
  17.402037        0.0014722249
  17.410046        0.0014700792
  17.418074        0.0014684250
  17.426090        0.0014686444
  17.434109        0.0014688639
  17.442152        0.0014690840
  17.450195        0.0014693041
  17.458225        0.0014695237
  17.466259        0.0014697428
  17.474316        0.0014699624
  17.482355        0.0014701816
  17.490419        0.0014704015
  17.498468        0.0014706207
  17.506538        0.0014708399
  17.514595        0.0014710586
  17.522654        0.0014712775
  17.530735        0.0014714970
  17.538803        0.0014717158
  17.546894        0.0014719347
  17.554966        0.0014721532
  17.563063        0.0014723722
  17.571146        0.0014725909
  17.579231        0.0014723129
  17.587339        0.0014701503
  17.595432        0.0014679923
  17.603548        0.0014658280
  17.611649        0.0014636679
  17.619772        0.0014620154
  17.627880        0.0014622314
  17.635992        0.0014624474
  17.644127        0.0014626640
  17.652245        0.0014628802
  17.660387        0.0014630968
  17.668514        0.0014633124
  17.676662        0.0014635286
  17.684797        0.0014637443
  17.692934        0.0014639602
  17.701096        0.0014636825
  17.709240        0.0014615158
  17.717409        0.0014593429
  17.725561        0.0014571746
  17.733738        0.0014549996
  17.741898        0.0014533419
  17.750061        0.0014535550
  17.758247        0.0014537687
  17.766420        0.0014539820
  17.774614        0.0014541960
  17.782793        0.0014544093
  17.790997        0.0014546227
  17.799183        0.0014548355
  17.807373        0.0014550486
  17.815588        0.0014552622
  17.823784        0.0014549683
  17.832006        0.0014527918
  17.840210        0.0014506198
  17.848440        0.0014484412
  17.856653        0.0014462671
  17.864870        0.0014446005
  17.873110        0.0014448114
  17.881334        0.0014450219
  17.889582        0.0014452330
  17.897814        0.0014454437
  17.906069        0.0014456548
  17.914309        0.0014458649
  17.922550        0.0014460751
  17.930819        0.0014462859
  17.939070        0.0014464963
  17.947344        0.0014462064
  17.955603        0.0014440254
  17.963884        0.0014418386
  17.972149        0.0014396559
  17.980419        0.0014374719
  17.988714        0.0014357925
  17.996990        0.0014360002
  18.005291        0.0014362085
  18.013578        0.0014364163
  18.021885        0.0014366248
  18.030180        0.0014363340
  18.038475        0.0014341466
  18.046795        0.0014319525
  18.055099        0.0014297626
  18.063427        0.0014275665
  18.071741        0.0014258890
  18.080074        0.0014260947
  18.088394        0.0014263001
  18.096718        0.0014265056
  18.105064        0.0014267117
  18.113396        0.0014264101
  18.121752        0.0014242149
  18.130091        0.0014220239
  18.138453        0.0014198268
  18.146797        0.0014176341
  18.155149        0.0014159443
  18.163523        0.0014161477
  18.171881        0.0014163507
  18.180262        0.0014165543
  18.188627        0.0014167575
  18.197018        0.0014164510
  18.205391        0.0014142540
  18.213768        0.0014120562
  18.222170        0.0014098518
  18.230555        0.0014076520
  18.238964        0.0014059592
  18.247356        0.0014061597
  18.255774        0.0014063609
  18.264174        0.0014065616
  18.272577        0.0014067624
  18.281006        0.0014064447
  18.289436        0.0014042405
  18.297853        0.0014020404
  18.306273        0.0013998391
  18.314716        0.0013976316
  18.323145        0.0013959329
  18.331575        0.0013961311
  18.340031        0.0013963298
  18.348490        0.0013965287
  18.356934        0.0013967272
  18.365381        0.0013964080
  18.373852        0.0013941967
  18.382305        0.0013919894
  18.390764        0.0013897809
  18.399248        0.0013875662
  18.407734        0.0013858663
  18.416204        0.0013860622
  18.424679        0.0013862582
  18.433178        0.0013864548
  18.441658        0.0013866509
  18.450146        0.0013863416
  18.458656        0.0013841227
  18.467171        0.0013819029
  18.475666        0.0013796876
  18.484169        0.0013774712
  18.492695        0.0013752483
  18.501204        0.0013730305
  18.509716        0.0013708118
  18.518253        0.0013685866
  18.526796        0.0013663603
  18.535322        0.0013646519
  18.543850        0.0013648434
  18.552404        0.0013650355
  18.560940        0.0013652273
  18.569481        0.0013654191
  18.578047        0.0013650926
  18.586615        0.0013628672
  18.595169        0.0013606458
  18.603725        0.0013584237
  18.612307        0.0013561950
  18.620871        0.0013544757
  18.629438        0.0013546650
  18.638031        0.0013548548
  18.646627        0.0013550447
  18.655209        0.0013552343
  18.663794        0.0013549048
  18.672401        0.0013526723
  18.680994        0.0013504439
  18.689589        0.0013482147
  18.698210        0.0013459785
  18.706835        0.0013437421
  18.715443        0.0013415103
  18.724054        0.0013392773
  18.732691        0.0013370382
  18.741310        0.0013348032
  18.749933        0.0013330657
  18.758583        0.0013331962
  18.767235        0.0013333267
  18.775871        0.0013334570
  18.784510        0.0013335873
  18.793175        0.0013331852
  18.801823        0.0013308172
  18.810495        0.0013284429
  18.819151        0.0013260727
  18.827831        0.0013236962
  18.836494        0.0013218467
  18.845161        0.0013219005
  18.853855        0.0013219543
  18.862532        0.0013220081
  18.871231        0.0013220620
  18.879913        0.0013216086
  18.888622        0.0013192316
  18.897314        0.0013168598
  18.906010        0.0013144866
  18.914730        0.0013121066
  18.923433        0.0013102523
  18.932161        0.0013103054
  18.940872        0.0013103584
  18.949610        0.0013104116
  18.958330        0.0013104647
  18.967052        0.0013100047
  18.975803        0.0013076290
  18.984533        0.0013052583
  18.993290        0.0013028809
  19.002031        0.0013005077
  19.010796        0.0012981289
  19.019543        0.0012957571
  19.028296        0.0012933845
  19.037071        0.0012910051
  19.045832        0.0012886303
  19.054615        0.0012867684
  19.063383        0.0012868200
  19.072176        0.0012868719
  19.080952        0.0012869236
  19.089733        0.0012869754
  19.098539        0.0012865252
  19.107327        0.0012841504
  19.116140        0.0012817683
  19.124935        0.0012793914
  19.133757        0.0012770073
  19.142563        0.0012751414
  19.151369        0.0012751924
  19.160204        0.0012752435
  19.169020        0.0012752946
  19.177862        0.0012753457
  19.186687        0.0012748932
  19.195538        0.0012725137
  19.204370        0.0012701388
  19.213205        0.0012677630
  19.222069        0.0012653802
  19.230913        0.0012635025
  19.239784        0.0012635529
  19.248636        0.0012636032
  19.257515        0.0012636537
  19.266376        0.0012637040
  19.275242        0.0012632539
  19.284132        0.0012608710
  19.293005        0.0012584926
  19.301907        0.0012561072
  19.310787        0.0012537268
  19.319693        0.0012518519
  19.328585        0.0012519015
  19.337477        0.0012519511
  19.346397        0.0012520008
  19.355299        0.0012520505
  19.364227        0.0012515794
  19.373137        0.0012492036
  19.382072        0.0012468207
  19.390991        0.0012444423
  19.399916        0.0012420627
  19.408863        0.0012401894
  19.417795        0.0012402384
  19.426750        0.0012402874
  19.435690        0.0012403364
  19.444654        0.0012403854
  19.453602        0.0012399259
  19.462555        0.0012375462
  19.471531        0.0012351598
  19.480490        0.0012327781
  19.489475        0.0012303892
  19.498444        0.0012285153
  19.507437        0.0012285636
  19.516413        0.0012286119
  19.525394        0.0012286602
  19.534401        0.0012287086
  19.543388        0.0012287568
  19.552404        0.0012288051
  19.561401        0.0012288532
  19.570423        0.0012289015
  19.579430        0.0012289497
  19.588438        0.0012284948
  19.597473        0.0012261045
  19.606489        0.0012237187
  19.615534        0.0012213259
  19.624561        0.0012189376
  19.633612        0.0012170678
  19.642647        0.0012171153
  19.651686        0.0012171627
  19.660749        0.0012172103
  19.669819        0.0012172580
  19.678869        0.0012170969
  19.687925        0.0012161718
  19.697006        0.0012152440
  19.706068        0.0012143181
  19.715137        0.0012133915
  19.724230        0.0012125154
  19.733328        0.0012118325
  19.742409        0.0012111507
  19.751493        0.0012104687
  19.760603        0.0012097849
  19.769697        0.0012091020
  19.778793        0.0012084186
  19.787916        0.0012077331
  19.797043        0.0012070474
  19.806152        0.0012063630
  19.815268        0.0012056788
  19.824406        0.0012049944
  19.833529        0.0012043112
  19.842655        0.0012036278
  19.851807        0.0012029425
  19.860964        0.0012022571
  19.870102        0.0012015736
  19.879246        0.0012008897
  19.888414        0.0012002040
  19.897566        0.0011995196
  19.906723        0.0011988870
  19.915905        0.0011984460
  19.925091        0.0011980049
  19.934261        0.0011975647
  19.943432        0.0011971242
  19.952631        0.0011966318
  19.961811        0.0011959470
  19.970999        0.0011952618
  19.980209        0.0011945747
  19.989426        0.0011938872
  19.998623        0.0011932534
  20.007826        0.0011928125
  20.017054        0.0011923704
  20.026264        0.0011919291
  20.035480        0.0011914875
  20.044722        0.0011910449
  20.053968        0.0011906024
  20.063194        0.0011901608
  20.072428        0.0011897190
  20.081686        0.0011892760
  20.090925        0.0011888339
  20.100172        0.0011883919
  20.109442        0.0011879488
  20.118719        0.0011875054
  20.127975        0.0011870628
  20.137238        0.0011866205
  20.146526        0.0011861778
  20.155796        0.0011857361
  20.165071        0.0011852942
  20.174372        0.0011848511
  20.183678        0.0011844078
  20.192965        0.0011839657
  20.202257        0.0011835235
  20.211575        0.0011830801
  20.220875        0.0011826375
  20.230202        0.0011822442
  20.239510        0.0011820453
  20.248846        0.0011818458
  20.258163        0.0011816468
  20.267485        0.0011814476
  20.276834        0.0011811973
  20.286165        0.0011807543
  20.295521        0.0011803100
  20.304861        0.0011798666
  20.314226        0.0011794219
  20.323572        0.0011790294
  20.332926        0.0011788298
  20.342304        0.0011786297
  20.351665        0.0011784300
  20.361053        0.0011782297
  20.370420        0.0011780299
  20.379816        0.0011778301
  20.389194        0.0011776306
  20.398577        0.0011774310
  20.407986        0.0011772308
  20.417376        0.0011769793
  20.426794        0.0011765347
  20.436193        0.0011760910
  20.445620        0.0011756459
  20.455029        0.0011752018
  20.464439        0.0011748095
  20.473879        0.0011746094
  20.483299        0.0011744097
  20.492748        0.0011742094
  20.502178        0.0011740095
  20.511633        0.0011738599
  20.521072        0.0011739038
  20.530516        0.0011739476
  20.539986        0.0011739916
  20.549437        0.0011740355
  20.558914        0.0011740272
  20.568375        0.0011738270
  20.577862        0.0011736263
  20.587330        0.0011734259
  20.596804        0.0011732254
  20.606304        0.0011730244
  20.615788        0.0011728239
  20.625296        0.0011726228
  20.634787        0.0011724222
  20.644304        0.0011722209
  20.653805        0.0011720202
  20.663307        0.0011718198
  20.672838        0.0011716189
  20.682350        0.0011714183
  20.691891        0.0011712172
  20.701412        0.0011710675
  20.710960        0.0011711109
  20.720491        0.0011711542
  20.730026        0.0011711975
  20.739588        0.0011712410
  20.749130        0.0011712340
  20.758701        0.0011710326
  20.768253        0.0011708316
  20.777832        0.0011706300
  20.787394        0.0011704288
  20.796959        0.0011702779
  20.806551        0.0011703211
  20.816126        0.0011703641
  20.825726        0.0011704073
  20.835310        0.0011704505
  20.844919        0.0011704421
  20.854511        0.0011702411
  20.864107        0.0011700399
  20.873732        0.0011698382
  20.883337        0.0011696369
  20.892969        0.0011694857
  20.902582        0.0011695285
  20.912224        0.0011695714
  20.921846        0.0011696143
  20.931475        0.0011696572
  20.941130        0.0011697001
  20.950766        0.0011697429
  20.960428        0.0011697858
  20.970074        0.0011698286
  20.979746        0.0011698715
  20.989399        0.0011698635
  20.999058        0.0011696616
  21.008743        0.0011694591
  21.018410        0.0011692570
  21.028105        0.0011690543
  21.037783        0.0011689040
  21.047485        0.0011689467
  21.057169        0.0011689892
  21.066860        0.0011690318
  21.076578        0.0011690744
  21.086275        0.0011691170
  21.096001        0.0011691595
  21.105709        0.0011692020
  21.115442        0.0011692446
  21.125160        0.0011692871
  21.134880        0.0011693296
  21.144629        0.0011693720
  21.154383        0.0011694145
  21.164116        0.0011694568
  21.173855        0.0011694992
  21.183620        0.0011695417
  21.193369        0.0011695840
  21.203121        0.0011696263
  21.212900        0.0011696687
  21.222685        0.0011697111
  21.232450        0.0011697534
  21.242222        0.0011697955
  21.252020        0.0011698378
  21.261797        0.0011698800
  21.271582        0.0011699222
  21.281393        0.0011699120
  21.291208        0.0011697092
  21.301006        0.0011695069
  21.310808        0.0011693044
  21.320637        0.0011691014
  21.330448        0.0011689499
  21.340263        0.0011689919
  21.350107        0.0011690340
  21.359955        0.0011690760
  21.369783        0.0011691181
  21.379616        0.0011691600
  21.389477        0.0011692020
  21.399321        0.0011692439
  21.409166        0.0011692858
  21.419043        0.0011693278
  21.428921        0.0011693698
  21.438782        0.0011694115
  21.448648        0.0011694533
  21.458540        0.0011694952
  21.468414        0.0011695371
  21.478292        0.0011695789
  21.488199        0.0011696207
  21.498112        0.0011696625
  21.508003        0.0011697042
  21.517900        0.0011697459
  21.527826        0.0011698390
  21.537733        0.0011701254
  21.547644        0.0011704120
  21.557581        0.0011706994
  21.567524        0.0011709869
  21.577450        0.0011712224
  21.587378        0.0011712640
  21.597336        0.0011713056
  21.607273        0.0011713472
  21.617214        0.0011713888
  21.627188        0.0011714305
  21.637161        0.0011714721
  21.647118        0.0011715135
  21.657080        0.0011715550
  21.667068        0.0011715966
  21.677038        0.0011716381
  21.687037        0.0011716796
  21.697016        0.0011717210
  21.707024        0.0011717625
  21.717014        0.0011718039
  21.727005        0.0011718453
  21.737028        0.0011718867
  21.747028        0.0011719280
  21.757061        0.0011719694
  21.767071        0.0011720107
  21.777111        0.0011720522
  21.787132        0.0011720934
  21.797159        0.0011721346
  21.807213        0.0011721759
  21.817245        0.0011722172
  21.827311        0.0011722585
  21.837355        0.0011722996
  21.847425        0.0011723408
  21.857479        0.0011723820
  21.867537        0.0011724231
  21.877623        0.0011724643
  21.887690        0.0011725054
  21.897785        0.0011725465
  21.907862        0.0011725876
  21.917967        0.0011726287
  21.928053        0.0011726698
  21.938143        0.0011727107
  21.948261        0.0011727518
  21.958363        0.0011727927
  21.968491        0.0011728338
  21.978598        0.0011728748
  21.988735        0.0011729157
  21.998854        0.0011729566
  22.008978        0.0011729974
  22.019129        0.0011730384
  22.029261        0.0011731308
  22.039421        0.0011734177
  22.049564        0.0011737041
  22.059734        0.0011739913
  22.069883        0.0011742780
  22.080040        0.0011745121
  22.090225        0.0011745529
  22.100388        0.0011745936
  22.110582        0.0011746345
  22.120758        0.0011746753
  22.130960        0.0011747161
  22.141144        0.0011747567
  22.151333        0.0011747974
  22.161549        0.0011748381
  22.171747        0.0011748788
  22.181973        0.0011749195
  22.192181        0.0011749601
  22.202417        0.0011750007
  22.212633        0.0011750413
  22.222855        0.0011750819
  22.233105        0.0011751226
  22.243336        0.0011751630
  22.253595        0.0011752036
  22.263836        0.0011752440
  22.274105        0.0011752846
  22.284353        0.0011753761
  22.294607        0.0011756621
  22.304892        0.0011759490
  22.315155        0.0011762353
  22.325447        0.0011765224
  22.335720        0.0011767569
  22.346024        0.0011767974
  22.356306        0.0011768377
  22.366592        0.0011768781
  22.376909        0.0011769185
  22.387205        0.0011769589
  22.397532        0.0011769993
  22.407839        0.0011770395
  22.418175        0.0011770799
  22.428490        0.0011771203
  22.438810        0.0011771605
  22.449160        0.0011772008
  22.459490        0.0011772409
  22.469849        0.0011772812
  22.480188        0.0011773214
  22.490557        0.0011774133
  22.500908        0.0011776991
  22.511261        0.0011779849
  22.521643        0.0011782716
  22.532007        0.0011785577
  22.542400        0.0011787928
  22.552773        0.0011788328
  22.563175        0.0011788730
  22.573557        0.0011789130
  22.583944        0.0011789531
  22.594362        0.0011789932
  22.604759        0.0011790332
  22.615185        0.0011790732
  22.625591        0.0011791132
  22.636028        0.0011791533
  22.646442        0.0011792453
  22.656864        0.0011795310
  22.667315        0.0011798176
  22.677744        0.0011801036
  22.688206        0.0011803904
  22.698645        0.0011806240
  22.709116        0.0011806639
  22.719564        0.0011807037
  22.730019        0.0011807436
  22.740503        0.0011807836
  22.750992        0.0011808235
  22.761461        0.0011808632
  22.771935        0.0011809030
  22.782438        0.0011809428
  22.792921        0.0011809826
  22.803410        0.0011810741
  22.813927        0.0011813601
  22.824451        0.0011816462
  22.834953        0.0011819318
  22.845461        0.0011822175
  22.855997        0.0011824527
  22.866514        0.0011824923
  22.877037        0.0011825319
  22.887590        0.0011825717
  22.898146        0.0011826114
  22.908682        0.0011827039
  22.919224        0.0011829891
  22.929796        0.0011832752
  22.940346        0.0011835606
  22.950903        0.0011838462
  22.961489        0.0011840810
  22.972080        0.0011841206
  22.982651        0.0011841601
  22.993225        0.0011841996
  23.003832        0.0011842392
  23.014416        0.0011843297
  23.025007        0.0011846152
  23.035627        0.0011849015
  23.046253        0.0011851879
  23.056858        0.0011854738
  23.067467        0.0011857597
  23.078108        0.0011860461
  23.088726        0.0011863319
  23.099352        0.0011866179
  23.110006        0.0011869046
  23.120665        0.0011871384
  23.131304        0.0011871777
  23.141949        0.0011872170
  23.152622        0.0011872565
  23.163275        0.0011872958
  23.173933        0.0011873875
  23.184624        0.0011876733
  23.195316        0.0011879593
  23.205990        0.0011882447
  23.216669        0.0011885303
  23.227377        0.0011888166
  23.238066        0.0011891019
  23.248756        0.0011893874
  23.259481        0.0011896737
  23.270210        0.0011899601
  23.280918        0.0011901943
  23.291630        0.0011902334
  23.302372        0.0011902727
  23.313097        0.0011903119
  23.323849        0.0011903512
  23.334581        0.0011904426
  23.345345        0.0011907285
  23.356087        0.0011910139
  23.366835        0.0011912994
  23.377611        0.0011915858
  23.388371        0.0011918715
  23.399157        0.0011921576
  23.409924        0.0011924432
  23.420723        0.0011927296
  23.431499        0.0011930154
  23.442280        0.0011933012
  23.453094        0.0011935871
  23.463886        0.0011938724
  23.474709        0.0011941586
  23.485510        0.0011944442
  23.496344        0.0011947305
  23.507156        0.0011950160
  23.517971        0.0011953015
  23.528820        0.0011955879
  23.539646        0.0011958737
  23.550505        0.0011961601
  23.561340        0.0011964453
  23.572208        0.0011967313
  23.583055        0.0011970168
  23.593906        0.0011973024
  23.604790        0.0011975887
  23.615650        0.0011978740
  23.626545        0.0011981602
  23.637417        0.0011984459
  23.648317        0.0011987323
  23.659201        0.0011990180
  23.670088        0.0011993032
  23.681005        0.0011995891
  23.691900        0.0011998745
  23.702829        0.0012001607
  23.713737        0.0012004463
  23.724674        0.0012007323
  23.735592        0.0012010178
  23.746513        0.0012013034
  23.757467        0.0012015899
  23.768398        0.0012018756
  23.779362        0.0012021618
  23.790304        0.0012024475
  23.801277        0.0012027339
  23.812229        0.0012030198
  23.823187        0.0012033577
  23.834175        0.0012038909
  23.845142        0.0012044231
  23.856140        0.0012049569
  23.867119        0.0012054896
  23.878126        0.0012059711
  23.889114        0.0012062562
  23.900106        0.0012065415
  23.911131        0.0012068276
  23.922134        0.0012071132
  23.933167        0.0012073994
  23.944181        0.0012076848
  23.955225        0.0012079709
  23.966248        0.0012082565
  23.977276        0.0012085422
  23.988335        0.0012088287
  23.999372        0.0012091142
  24.010443        0.0012094005
  24.021492        0.0012096863
  24.032572        0.0012099729
  24.043629        0.0012102587
  24.054693        0.0012105441
  24.065788        0.0012108302
  24.076862        0.0012111158
  24.087969        0.0012114023
  24.099052        0.0012117400
  24.110168        0.0012122738
  24.121262        0.0012128065
  24.132362        0.0012133396
  24.143494        0.0012138741
  24.154602        0.0012143546
  24.165743        0.0012146406
  24.176863        0.0012149260
  24.188015        0.0012152123
  24.199144        0.0012154981
  24.210281        0.0012158363
  24.221447        0.0012163694
  24.232594        0.0012169016
  24.243771        0.0012174352
  24.254927        0.0012179679
  24.266113        0.0012185018
  24.277279        0.0012190342
  24.288450        0.0012195668
  24.299654        0.0012201009
  24.310835        0.0012206340
  24.322048        0.0012211165
  24.333241        0.0012214021
  24.344463        0.0012216885
  24.355667        0.0012219744
  24.366873        0.0012222603
  24.378113        0.0012225996
  24.389357        0.0012231334
  24.400579        0.0012236661
  24.411808        0.0012241991
  24.423067        0.0012247335
  24.434305        0.0012252667
  24.445549        0.0012257989
  24.456825        0.0012263325
  24.468105        0.0012268665
  24.479364        0.0012273993
  24.490629        0.0012279324
  24.501925        0.0012284663
  24.513199        0.0012289992
  24.524479        0.0012295323
  24.535791        0.0012300670
  24.547108        0.0012306017
  24.558405        0.0012311349
  24.569704        0.0012316682
  24.581038        0.0012322030
  24.592348        0.0012327369
  24.603662        0.0012332706
  24.615011        0.0012338047
  24.626366        0.0012343391
  24.637697        0.0012348723
  24.649035        0.0012354059
  24.660404        0.0012359406
  24.671751        0.0012364731
  24.683104        0.0012370060
  24.694490        0.0012375403
  24.705879        0.0012380748
  24.717247        0.0012380856
  24.728621        0.0012361453
  24.740028        0.0012341995
  24.751411        0.0012322574
  24.762800        0.0012303144
  24.774223        0.0012289958
  24.785650        0.0012300249
  24.797056        0.0012310523
  24.808464        0.0012320799
  24.819908        0.0012331106
  24.831329        0.0012340871
  24.842756        0.0012348675
  24.854214        0.0012356500
  24.865677        0.0012364329
  24.877119        0.0012372144
  24.888567        0.0012378916
  24.900047        0.0012381777
  24.911505        0.0012384632
  24.922968        0.0012387489
  24.934464        0.0012390353
  24.945965        0.0012397913
  24.957443        0.0012423047
  24.968927        0.0012448193
  24.980444        0.0012473412
  24.991940        0.0012498583
  25.003441        0.0012518546
  25.014973        0.0012518930
  25.026510        0.0012519314
  25.038027        0.0012519697
  25.049547        0.0012520081
  25.061100        0.0012520465
  25.072634        0.0012520848
  25.084198        0.0012521232
  25.095739        0.0012521614
  25.107317        0.0012521998
  25.118870        0.0012527680
  25.130428        0.0012552814
  25.142019        0.0012578022
  25.153589        0.0012603180
  25.165190        0.0012628409
  25.176769        0.0012648294
  25.188383        0.0012648680
  25.199972        0.0012649065
  25.211569        0.0012649450
  25.223198        0.0012649836
  25.234804        0.0012650221
  25.246443        0.0012650605
  25.258060        0.0012650989
  25.269712        0.0012651374
  25.281338        0.0012651758
  25.292973        0.0012657346
  25.304638        0.0012682542
  25.316282        0.0012707690
  25.327961        0.0012732912
  25.339615        0.0012758084
  25.351303        0.0012778120
  25.362968        0.0012778506
  25.374638        0.0012778892
  25.386343        0.0012779279
  25.398024        0.0012779665
  25.409739        0.0012785285
  25.421431        0.0012810437
  25.433157        0.0012835663
  25.444860        0.0012860838
  25.456568        0.0012886024
  25.468309        0.0012906077
  25.480028        0.0012906465
  25.491781        0.0012906854
  25.503511        0.0012907242
  25.515276        0.0012907631
  25.527016        0.0012908019
  25.538761        0.0012908406
  25.550541        0.0012908795
  25.562300        0.0012909182
  25.574089        0.0012909571
  25.585857        0.0012915206
  25.597658        0.0012940422
  25.609438        0.0012965592
  25.621223        0.0012990771
  25.633039        0.0013016020
  25.644835        0.0013036045
  25.656664        0.0013036435
  25.668470        0.0013036824
  25.680309        0.0013037214
  25.692125        0.0013037604
  25.703947        0.0013037993
  25.715803        0.0013038382
  25.727636        0.0013038771
  25.739504        0.0013039160
  25.751348        0.0013039549
  25.763226        0.0013045145
  25.775080        0.0013070340
  25.786942        0.0013095549
  25.798836        0.0013120828
  25.810707        0.0013146060
  25.822613        0.0013166088
  25.834496        0.0013166478
  25.846411        0.0013166869
  25.858305        0.0013167260
  25.870203        0.0013167650
  25.882135        0.0013173287
  25.894045        0.0013198463
  25.905989        0.0013223713
  25.917910        0.0013248913
  25.929863        0.0013274185
  25.941795        0.0013294237
  25.953732        0.0013294629
  25.965704        0.0013295023
  25.977652        0.0013295416
  25.989634        0.0013295809
  26.001593        0.0013296202
  26.013586        0.0013296594
  26.025555        0.0013296986
  26.037533        0.0013297378
  26.049541        0.0013297771
  26.061527        0.0013303311
  26.073549        0.0013328593
  26.085546        0.0013353822
  26.097580        0.0013379126
  26.109587        0.0013404378
  26.121603        0.0013424418
  26.133652        0.0013424812
  26.145676        0.0013425206
  26.157736        0.0013425601
  26.169771        0.0013425995
