# lambda(micron)      flux(mJy)
# The Calzetti 2000 extinction law is applied to the original SED,
# so that the rest-frame 4400A (B and) flux is 1/100 of the quasar flux.
   3.493011        0.0002750792
   3.494622        0.0002753703
   3.496231        0.0002756608
   3.497839        0.0002759514
   3.499453        0.0002761984
   3.501063        0.0002762896
   3.502678        0.0002763811
   3.504290        0.0002764725
   3.505906        0.0002765640
   3.507519        0.0002766943
   3.509133        0.0002769862
   3.510752        0.0002772790
   3.512367        0.0002775712
   3.513987        0.0002778643
   3.515604        0.0002781569
   3.517226        0.0002784510
   3.518844        0.0002787444
   3.520468        0.0002790387
   3.522087        0.0002793324
   3.523708        0.0002796264
   3.525333        0.0002799219
   3.526955        0.0002802167
   3.528582        0.0002805124
   3.530206        0.0002808076
   3.531834        0.0002811037
   3.533460        0.0002813998
   3.535085        0.0002816960
   3.536716        0.0002819931
   3.538343        0.0002822896
   3.539975        0.0002825871
   3.541604        0.0002828847
   3.543238        0.0002831830
   3.544868        0.0002834808
   3.546499        0.0002837788
   3.548136        0.0002840777
   3.549768        0.0002843766
   3.551405        0.0002846764
   3.553039        0.0002849756
   3.554678        0.0002852757
   3.556314        0.0002855753
   3.557951        0.0002858757
   3.559592        0.0002861769
   3.561230        0.0002864775
   3.562872        0.0002867790
   3.564512        0.0002870361
   3.566156        0.0002871274
   3.567797        0.0002872185
   3.569439        0.0002873096
   3.571085        0.0002874010
   3.572728        0.0002875386
   3.574376        0.0002878414
   3.576021        0.0002881436
   3.577670        0.0002884467
   3.579316        0.0002887492
   3.580964        0.0002890520
   3.582615        0.0002893562
   3.584264        0.0002896598
   3.585917        0.0002899643
   3.587567        0.0002902682
   3.589222        0.0002905731
   3.590873        0.0002908780
   3.592526        0.0002911831
   3.594183        0.0002914890
   3.595837        0.0002917943
   3.597495        0.0002921007
   3.599151        0.0002924070
   3.600811        0.0002927142
   3.602468        0.0002930208
   3.604125        0.0002933276
   3.605788        0.0002936354
   3.607447        0.0002939431
   3.609111        0.0002942518
   3.610771        0.0002945599
   3.612437        0.0002948688
   3.614099        0.0002951773
   3.615762        0.0002954866
   3.617430        0.0002957966
   3.619094        0.0002961061
   3.620764        0.0002964165
   3.622430        0.0002967265
   3.624101        0.0002970378
   3.625769        0.0002973487
   3.627437        0.0002976596
   3.629110        0.0002979714
   3.630780        0.0002982381
   3.632455        0.0002983312
   3.634126        0.0002984241
   3.635802        0.0002985173
   3.637475        0.0002986104
   3.639149        0.0002987480
   3.640828        0.0002990612
   3.642503        0.0002993737
   3.644183        0.0002996872
   3.645860        0.0003000000
   3.647542        0.0003003139
   3.649220        0.0003006278
   3.650899        0.0003009417
   3.652583        0.0003012566
   3.654264        0.0003015709
   3.655950        0.0003018862
   3.657632        0.0003022016
   3.659319        0.0003025178
   3.661003        0.0003028333
   3.662687        0.0003031491
   3.664377        0.0003034659
   3.666063        0.0003037826
   3.667754        0.0003041003
   3.669442        0.0003044174
   3.671134        0.0003047353
   3.672823        0.0003050528
   3.674514        0.0003053710
   3.676208        0.0003056902
   3.677900        0.0003060086
   3.679596        0.0003063281
   3.681289        0.0003066470
   3.682987        0.0003069675
   3.684682        0.0003072874
   3.686378        0.0003076073
   3.688078        0.0003079282
   3.689775        0.0003082487
   3.691477        0.0003085705
   3.693176        0.0003088919
   3.694879        0.0003092141
   3.696579        0.0003095357
   3.698280        0.0003098577
   3.699986        0.0003101811
   3.701689        0.0003105038
   3.703396        0.0003108275
   3.705100        0.0003111506
   3.706809        0.0003114748
   3.708515        0.0003117989
   3.710221        0.0003121232
   3.711933        0.0003124484
   3.713641        0.0003127730
   3.715354        0.0003130487
   3.717063        0.0003131427
   3.718778        0.0003132370
   3.720489        0.0003133311
   3.722201        0.0003134253
   3.723918        0.0003135728
   3.725631        0.0003138987
   3.727350        0.0003142255
   3.729065        0.0003145517
   3.730785        0.0003148788
   3.732502        0.0003152054
   3.734219        0.0003155328
   3.735942        0.0003158611
   3.737661        0.0003161888
   3.739385        0.0003165174
   3.741105        0.0003168455
   3.742831        0.0003171752
   3.744553        0.0003175042
   3.746276        0.0003178334
   3.748004        0.0003181634
   3.749729        0.0003184930
   3.751458        0.0003188242
   3.753185        0.0003191547
   3.754916        0.0003194862
   3.756644        0.0003198170
   3.758376        0.0003201489
   3.760106        0.0003204808
   3.761836        0.0003208128
   3.763572        0.0003211458
   3.765303        0.0003214781
   3.767040        0.0003218115
   3.768773        0.0003221449
   3.770512        0.0003224792
   3.772246        0.0003228128
   3.773987        0.0003231475
   3.775723        0.0003234816
   3.777460        0.0003238165
   3.779203        0.0003241523
   3.780942        0.0003244875
   3.782686        0.0003248237
   3.784426        0.0003251594
   3.786172        0.0003254965
   3.787914        0.0003258330
   3.789657        0.0003261697
   3.791405        0.0003265074
   3.793150        0.0003268446
   3.794899        0.0003271833
   3.796646        0.0003275214
   3.798397        0.0003278604
   3.800144        0.0003281987
   3.801893        0.0003284824
   3.803647        0.0003285797
   3.805397        0.0003286769
   3.807152        0.0003287743
   3.808904        0.0003288716
   3.810661        0.0003290201
   3.812414        0.0003293598
   3.814169        0.0003296997
   3.815928        0.0003300405
   3.817684        0.0003303807
   3.819445        0.0003307220
   3.821202        0.0003310632
   3.822965        0.0003314054
   3.824724        0.0003317470
   3.826484        0.0003320886
   3.828249        0.0003324315
   3.830010        0.0003327742
   3.831777        0.0003331179
   3.833540        0.0003334609
   3.835309        0.0003338050
   3.837073        0.0003341486
   3.838839        0.0003344928
   3.840610        0.0003348381
   3.842377        0.0003351827
   3.844149        0.0003355282
   3.845918        0.0003358733
   3.847692        0.0003362200
   3.849463        0.0003365659
   3.851234        0.0003369121
   3.853010        0.0003372592
   3.854783        0.0003376058
   3.856561        0.0003379540
   3.858336        0.0003383015
   3.860116        0.0003386501
   3.861892        0.0003389979
   3.863669        0.0003393460
   3.865451        0.0003396957
   3.867230        0.0003400448
   3.869013        0.0003403949
   3.870794        0.0003407443
   3.872579        0.0003410949
   3.874361        0.0003414453
   3.876144        0.0003417959
   3.877932        0.0003421475
   3.879716        0.0003424984
   3.881506        0.0003428506
   3.883292        0.0003432026
   3.885083        0.0003435555
   3.886871        0.0003439079
   3.888659        0.0003442603
   3.890453        0.0003446140
   3.892243        0.0003449676
   3.894038        0.0003453222
   3.895830        0.0003456761
   3.897627        0.0003460309
   3.899420        0.0003463854
   3.901215        0.0003467405
   3.903014        0.0003470967
   3.904810        0.0003474521
   3.906611        0.0003478086
   3.908409        0.0003481645
   3.910212        0.0003485220
   3.912011        0.0003488789
   3.913811        0.0003492359
   3.915616        0.0003495939
   3.917418        0.0003498973
   3.919225        0.0003499964
   3.921028        0.0003500954
   3.922837        0.0003501946
   3.924642        0.0003502937
   3.926448        0.0003504436
   3.928259        0.0003508030
   3.930067        0.0003511616
   3.931880        0.0003515213
   3.933689        0.0003518802
   3.935503        0.0003522404
   3.937314        0.0003526005
   3.939126        0.0003529607
   3.940943        0.0003533220
   3.942756        0.0003536826
   3.944575        0.0003540443
   3.946390        0.0003544060
   3.948210        0.0003547687
   3.950027        0.0003551307
   3.951844        0.0003554929
   3.953667        0.0003558562
   3.955487        0.0003562195
   3.957311        0.0003565837
   3.959132        0.0003569473
   3.960958        0.0003573119
   3.962781        0.0003576760
   3.964604        0.0003580408
   3.966433        0.0003584066
   3.968258        0.0003587719
   3.970088        0.0003591380
   3.971915        0.0003595037
   3.973747        0.0003598709
   3.975576        0.0003602375
   3.977405        0.0003606042
   3.979240        0.0003609720
   3.981071        0.0003613392
   3.982907        0.0003617081
   3.984740        0.0003620763
   3.986578        0.0003624456
   3.988412        0.0003628141
   3.990247        0.0003631830
   3.992088        0.0003635534
   3.993925        0.0003639232
   3.995767        0.0003642940
   3.997606        0.0003646641
   3.999449        0.0003650354
   4.001290        0.0003654066
   4.003131        0.0003657780
   4.004978        0.0003661505
   4.006821        0.0003665222
   4.008668        0.0003668951
   4.010513        0.0003672679
   4.012363        0.0003676418
   4.014209        0.0003680149
   4.016057        0.0003683882
   4.017909        0.0003687628
   4.019758        0.0003691372
   4.021612        0.0003695126
   4.023462        0.0003698874
   4.025318        0.0003702633
   4.027171        0.0003706385
   4.029023        0.0003710145
   4.030882        0.0003713916
   4.032737        0.0003717680
   4.034597        0.0003721454
   4.036453        0.0003725223
   4.038315        0.0003729008
   4.040174        0.0003732787
   4.042037        0.0003736576
   4.043897        0.0003740357
   4.045758        0.0003744143
   4.047624        0.0003747944
   4.049486        0.0003751739
   4.051354        0.0003755544
   4.053218        0.0003759342
   4.055088        0.0003762576
   4.056954        0.0003763567
   4.058825        0.0003764561
   4.060693        0.0003765554
   4.062561        0.0003766546
   4.064435        0.0003768174
   4.066305        0.0003771985
   4.068181        0.0003775807
   4.070053        0.0003779622
   4.071930        0.0003783447
   4.073804        0.0003787266
   4.075678        0.0003791093
